P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
467.0,0.4603854,0.0,0.1862955,0.1666667,0.8779443,0.0,0.7068063,0.0,0.0052356,0.0817308,0.0,1.0,0.3798077,0.0655738,0.25,14999.0
338.0,0.5443787,0.0147929,0.0621302,0.0909091,0.6627219,0.0,0.4,0.0,0.0333333,0.2996109,0.0277778,0.9722222,0.7431907,0.0194175,0.0,33800.0
568.0,0.4700704,0.0017606,0.1461268,0.1362126,0.9260563,0.0,0.7747253,0.0,0.0054945,0.1374408,0.0,0.5659341,0.4454976,0.25,1.0,14999.0
261.0,0.4712644,0.0,0.1302682,0.0869565,0.9425287,0.0,0.8421053,0.0,0.0,0.0,0.0,0.9894737,0.0,0.0,0.0,101700.0
12351.0,0.4457129,0.0868756,0.2039511,0.1811277,0.8060076,0.0508461,0.6694594,0.0025933,0.0169559,0.0708063,0.0807899,0.9970078,0.3325301,0.0640842,0.5084746,30100.0
149428.0,0.4733584,0.0493214,0.1406229,0.109486,0.834268,0.0020077,0.6555801,0.0025361,0.0434038,0.0763044,0.0441953,0.9464358,0.3650498,0.0469977,0.5057471,68300.0
201.0,0.4875622,0.0,0.1791045,0.1067961,0.8507463,0.0,0.6746988,0.0120482,0.0120482,0.0879121,0.0,0.9879518,0.2637363,0.0909091,0.0,14999.0
1043.0,0.4506232,0.1610738,0.2492809,0.2076789,0.7785235,0.0853308,0.6641791,0.0024876,0.0149254,0.1354839,0.1567164,0.9850746,0.4301075,0.0608696,0.625,19200.0
498.0,0.5,0.0,0.0522088,0.0522088,0.9658635,0.0,0.8905109,0.0072993,0.0072993,0.1941176,0.0,0.9927007,0.1411765,0.4545455,1.0,32100.0
32.0,0.40625,0.0,0.15625,0.1578947,0.8125,0.0,0.5714286,0.0,0.0,0.3,0.0,1.0,0.55,0.0,1.0,18300.0
423.0,0.5035461,0.0,0.0567376,0.0714286,0.9503546,0.0,0.8461538,0.0,0.0480769,0.2352941,0.0,1.0,0.875,0.2333333,0.0,28800.0
133.0,0.443609,0.7593985,0.1203008,0.1486486,0.9097744,0.0,0.8222222,0.0222222,0.0444444,0.1509434,0.7333333,1.0,0.3207547,0.0,1.0,14999.0
1144.0,0.4632867,0.0,0.1346154,0.0912052,0.8898601,0.0,0.7408257,0.0022936,0.0229358,0.1383399,0.0,0.9770642,0.2865613,0.0733945,0.7857143,28500.0
614.0,0.5,0.0,0.1009772,0.0423453,0.8599349,0.0,0.728,0.0,0.06,0.0808824,0.0,0.992,0.1580882,0.0,0.8,113700.0
1037.0,0.4561234,0.0,0.2632594,0.2003546,0.8187078,0.0289296,0.6591422,0.0,0.0158014,0.181146,0.0,1.0,0.3031423,0.0900901,0.8666667,14999.0
6249.0,0.4888782,0.0030405,0.1816291,0.0907952,0.9355097,0.0054409,0.8506282,0.0004653,0.0176826,0.0124081,0.002792,0.9948813,0.0183824,0.1538462,0.7619048,95400.0
493.0,0.484787,0.0,0.137931,0.0748031,0.9310345,0.0,0.7870968,0.0,0.0064516,0.1666667,0.0,0.9741935,0.2258065,0.1333333,1.0,38300.0
3727.0,0.481084,0.1521331,0.0839818,0.0785936,0.9095787,0.0,0.7712519,0.0061824,0.0193199,0.069734,0.1313756,0.9945904,0.356578,0.1288515,0.4583333,42500.0
4505.0,0.5016648,0.0201998,0.0306326,0.0200445,0.9369589,0.0,0.8479112,0.0019582,0.0261097,0.0853731,0.0189295,0.9915144,0.0549254,0.2162162,0.1538462,89700.0
2189.0,0.4920055,0.0009137,0.1201462,0.1007194,0.8848789,0.0146185,0.7631579,0.0012531,0.0338346,0.0373945,0.0012531,0.9761905,0.2617612,0.0884956,0.4,58700.0
5011.0,0.4811415,0.0037917,0.1602475,0.12,0.8491319,0.0059868,0.6975728,0.0067961,0.0368932,0.0209125,0.0033981,0.9883495,0.2595057,0.0563187,0.4,60900.0
520.0,0.4980769,0.0,0.1557692,0.1302682,0.8865385,0.0,0.7462687,0.0099502,0.0248756,0.0779817,0.0,1.0,0.2385321,0.0833333,0.0,18800.0
8708.0,0.4985071,0.0041341,0.0586817,0.0485459,0.8801102,0.0040193,0.748068,0.0046368,0.0491499,0.0833097,0.0027821,0.9625966,0.2964012,0.064632,0.3614458,77600.0
26207.0,0.489831,0.0041974,0.1320258,0.0886313,0.9475331,0.0098829,0.8852401,0.0008239,0.0121234,0.0118632,0.0025895,0.9835217,0.0517562,0.1156069,0.3783784,194700.0
10815.0,0.4732316,0.0007397,0.1077208,0.076356,0.9473879,0.0182154,0.8843391,0.0028736,0.0122126,0.1184294,0.0010776,0.1487069,0.4901837,0.3171355,0.2702703,23200.0
651.0,0.4854071,0.0,0.1213518,0.1074627,0.9139785,0.0,0.785124,0.0,0.0165289,0.0396825,0.0,1.0,0.1547619,0.2,0.5,34800.0
237.0,0.4810127,0.0,0.1392405,0.0813008,0.9156118,0.0,0.797619,0.0119048,0.0238095,0.1428571,0.0,1.0,0.2653061,0.1666667,0.5,14999.0
2391.0,0.4738603,0.0008365,0.1643664,0.1303657,0.8481807,0.0033459,0.6757322,0.0020921,0.0355649,0.0654936,0.0,1.0,0.2082111,0.1082803,0.5,29600.0
2701.0,0.4594595,0.0014809,0.138097,0.1075342,0.8022954,0.0,0.6393162,0.008547,0.0709402,0.0386196,0.0017094,0.9794872,0.4658998,0.0560748,0.1666667,55700.0
376.0,0.5212766,0.0,0.1382979,0.0555556,0.9468085,0.0,0.8595041,0.0,0.0247934,0.0081967,0.0,1.0,0.147541,0.25,0.0,35300.0
331.0,0.4501511,0.0,0.0906344,0.1263736,0.8670695,0.0,0.703125,0.0078125,0.0390625,0.1949686,0.0,0.9921875,0.4025157,0.1176471,1.0,14999.0
512.0,0.4902344,0.0,0.1503906,0.1149425,0.890625,0.0,0.7435897,0.0,0.0307692,0.0487805,0.0,1.0,0.1609756,0.03125,0.5,20500.0
9268.0,0.4817652,0.1452309,0.2451446,0.1599001,0.8323263,0.0189901,0.686959,0.0058643,0.0483105,0.2651344,0.1172857,0.908964,0.5628976,0.1913198,0.6407767,46600.0
44685.0,0.4828466,0.0091082,0.1126553,0.084902,0.8562381,0.01571,0.7323859,0.0056606,0.0600988,0.0665018,0.0080694,0.9105745,0.307381,0.0917301,0.1272727,115600.0
1592.0,0.464196,0.0,0.2694724,0.2192263,0.758794,0.0634422,0.5987934,0.0015083,0.0226244,0.1241744,0.0,0.9984917,0.4147952,0.0408163,1.0,27200.0
1097.0,0.4876937,0.0,0.2051048,0.133452,0.8240656,0.0182315,0.6680942,0.0021413,0.0321199,0.0825147,0.0,0.9978587,0.280943,0.0357143,0.8571429,18800.0
284.0,0.5,0.0,0.1725352,0.1549296,0.8415493,0.0,0.6422764,0.0,0.0081301,0.1632653,0.0,1.0,0.3333333,0.0416667,0.0,18000.0
199.0,0.5477387,0.040201,0.1105528,0.0444444,0.798995,0.0,0.5949367,0.0,0.1012658,0.1022727,0.0379747,0.6329114,0.6818182,0.1311475,0.0,26300.0
4490.0,0.4868597,0.008686,0.1534521,0.0729167,0.9436526,0.0042316,0.8739837,0.001355,0.0196477,0.0199203,0.0060976,0.9749322,0.0491368,0.1111111,0.7272727,407100.0
288.0,0.5138889,0.0,0.1631944,0.1,0.8715278,0.0,0.7391304,0.0086957,0.0434783,0.0086207,0.0,0.9826087,0.3534483,0.1333333,0.0,14999.0
2846.0,0.4725931,0.0,0.2231202,0.1638907,0.813071,0.031272,0.6412281,0.004386,0.0245614,0.0412111,0.0,1.0,0.2876367,0.0735294,0.4,33700.0
578.0,0.5121107,0.0155709,0.1418685,0.1276596,0.8425606,0.0,0.6798246,0.004386,0.0745614,0.129771,0.0219298,0.9912281,0.2061069,0.1666667,0.8,60000.0
1267.0,0.5003946,0.0252565,0.1625888,0.056872,0.3433307,0.593528,0.6697674,0.0093023,0.0325581,0.0811966,0.0,0.9953488,0.2521368,0.03125,0.0,26300.0
264.0,0.4583333,0.0,0.1590909,0.0979021,0.9090909,0.0,0.7325581,0.0,0.0116279,0.1568627,0.0,1.0,0.3333333,0.1666667,0.0,26400.0
2604.0,0.4927035,0.000768,0.0610599,0.0537472,0.9796467,0.0,0.917342,0.0016207,0.0032415,0.1057971,0.0,0.0307942,0.557971,0.3293413,1.0,14999.0
1708.0,0.4637002,0.0005855,0.2833724,0.1954148,0.7675644,0.0275176,0.5879332,0.0,0.0269576,0.1157775,0.0,0.9974326,0.307605,0.0558376,0.6666667,22400.0
25512.0,0.4822045,0.0275165,0.1197476,0.0947767,0.7314205,0.0742396,0.6020712,0.0049216,0.0830514,0.0912225,0.0270686,0.9412488,0.412691,0.0604297,0.5182482,32600.0
852.0,0.4483568,0.0070423,0.1760563,0.1425532,0.8556338,0.0,0.6848485,0.0030303,0.0424242,0.0294118,0.0030303,1.0,0.2235294,0.1264368,1.0,28900.0
312.0,0.4839744,0.0,0.2275641,0.2111801,0.8173077,0.0,0.6028369,0.0,0.0070922,0.3502304,0.0,0.9929078,0.4285714,0.0925926,0.8571429,35600.0
11060.0,0.468264,0.0033454,0.19566,0.13059,0.8225136,0.0135624,0.6607968,0.0050627,0.0449042,0.0619451,0.0041823,0.9634603,0.358662,0.0928339,0.4772727,36900.0
177.0,0.4745763,0.0,0.2485876,0.1827957,0.8022599,0.0,0.6022727,0.0,0.0,0.0927835,0.0,1.0,0.4123711,0.0,0.0,14999.0
933.0,0.5766345,0.0707395,0.0525188,0.0556962,0.2700965,0.6366559,0.5460123,0.0122699,0.0613497,0.2882096,0.006135,1.0,0.3973799,0.031746,0.75,51100.0
41.0,0.4390244,0.0,0.195122,0.0869565,0.8536585,0.0,0.7058824,0.0,0.0588235,0.2608696,0.0,1.0,0.173913,0.0,0.0,14999.0
62.0,0.4677419,0.0,0.0483871,0.0606061,0.8709677,0.0,0.6666667,0.0,0.0,0.3684211,0.0,0.9583333,0.3157895,0.0,0.0,14999.0
232.0,0.4827586,0.0,0.1422414,0.1583333,0.9137931,0.0,0.7464789,0.0,0.028169,0.0779221,0.0,0.9859155,0.3636364,0.35,0.0,14999.0
16202.0,0.4800642,0.1226392,0.0789409,0.0795347,0.8128626,0.020553,0.6696626,0.0037843,0.0785241,0.0932228,0.1080101,0.9831284,0.3042608,0.0797611,0.4031008,129200.0
390.0,0.4717949,0.1179487,0.2025641,0.1796117,0.8717949,0.0,0.7108434,0.0,0.0120482,0.0978261,0.1084337,0.9939759,0.1956522,0.0,1.0,32700.0
269.0,0.5167286,0.0,0.2156134,0.1307692,0.8587361,0.0,0.6944444,0.0092593,0.0277778,0.1219512,0.0,1.0,0.3170732,0.1428571,1.0,14999.0
637.0,0.4756672,0.7064364,0.1616954,0.1766467,0.8822606,0.0,0.690678,0.0,0.0084746,0.0445344,0.6652542,1.0,0.3927126,0.2191781,1.0,25700.0
3393.0,0.4924845,0.0274094,0.0179782,0.0214866,0.870616,0.0,0.7769608,0.004085,0.1013072,0.1989529,0.0253268,0.9771242,0.138089,0.0934579,0.46,171400.0
13912.0,0.4979155,0.0414031,0.0400374,0.0359341,0.956153,0.0,0.8907079,0.0013834,0.024902,0.0675124,0.0382753,0.9492737,0.1171791,0.1175595,0.2789116,86400.0
1607.0,0.4915993,0.0192906,0.0920971,0.0648715,0.9377722,0.0,0.8351648,0.0018315,0.014652,0.0553633,0.014652,0.992674,0.183391,0.14,0.6,45700.0
5857.0,0.486768,0.0017074,0.0621479,0.0758483,0.9791702,0.0,0.9063251,0.0,0.0040032,0.1007919,0.0040032,0.9847878,0.3441325,0.1767956,0.3333333,18900.0
1391.0,0.4859813,0.0007189,0.1538462,0.1062937,0.9000719,0.0,0.7671233,0.0058708,0.0313112,0.0971731,0.0,0.9941292,0.3286219,0.159292,0.8,16400.0
463.0,0.4902808,0.0,0.2289417,0.0974576,0.9028078,0.0,0.7640449,0.0,0.0168539,0.0729167,0.0,0.5617978,0.4166667,0.0882353,1.0,14999.0
747.0,0.4672021,0.4939759,0.1378849,0.120603,0.8821954,0.0,0.7370242,0.0034602,0.0242215,0.0940439,0.4359862,0.9861592,0.3166144,0.1162791,0.75,24700.0
1342.0,0.5193741,0.0007452,0.1639344,0.1069767,0.9105812,0.0454545,0.8721973,0.0,0.0044843,0.0367171,0.0,0.9910314,0.0712743,0.2413793,0.6666667,66900.0
1025.0,0.4936585,0.0604878,0.1073171,0.0597303,0.9317073,0.0,0.8394366,0.0084507,0.0197183,0.0706806,0.0535211,1.0,0.2905759,0.1549296,0.0,46200.0
128.0,0.5078125,0.0,0.234375,0.2063492,0.75,0.0,0.5423729,0.0169492,0.0338983,0.2625,0.0,1.0,0.375,0.0,1.0,14999.0
4055.0,0.4942047,0.0273736,0.0843403,0.0750853,0.9536375,0.0,0.8770556,0.0023493,0.0164448,0.0131376,0.0250587,0.990603,0.0618238,0.1612903,0.5,78100.0
207.0,0.4879227,0.0,0.2705314,0.1698113,0.8357488,0.0,0.6444444,0.0,0.0222222,0.0526316,0.0,1.0,0.2421053,0.0666667,0.0,14999.0
2437.0,0.4579401,0.0061551,0.2552318,0.1741105,0.866229,0.0484202,0.7888532,0.0021436,0.0096463,0.0508647,0.0032154,0.9989282,0.1312309,0.0535714,0.56,50000.0
654.0,0.4923547,0.0,0.1574924,0.0873494,0.8639144,0.0,0.703125,0.0039062,0.0429688,0.0411985,0.0,0.9882812,0.3258427,0.0410959,1.0,27400.0
6529.0,0.4818502,0.0006127,0.1677133,0.1197162,0.856027,0.0136315,0.6940328,0.0040048,0.0268322,0.0772358,0.0,0.949139,0.3784183,0.1425121,0.4166667,28900.0
997.0,0.4694082,0.0,0.1444333,0.0888469,0.8956871,0.0,0.7458564,0.0,0.0331492,0.095,0.0,0.9861878,0.28,0.1681416,0.2857143,29800.0
3064.0,0.4944517,0.0029373,0.1605744,0.1123305,0.8090731,0.0483029,0.6762226,0.0075885,0.0362563,0.0427764,0.0016863,0.9940978,0.3139629,0.0510204,0.25,39100.0
1360.0,0.4654412,0.0,0.1389706,0.1348006,0.9022059,0.0,0.754902,0.0,0.0156863,0.1068301,0.0,0.972549,0.4500876,0.15625,0.4166667,25800.0
2286.0,0.4615048,0.0358705,0.2637795,0.2087734,0.8263342,0.0205599,0.6522188,0.001032,0.0134159,0.213474,0.0237358,0.9349845,0.3303571,0.1127451,0.7368421,14999.0
470.0,0.4893617,0.0,0.1255319,0.0958333,0.9,0.0,0.7588235,0.0058824,0.0235294,0.0555556,0.0,1.0,0.1944444,0.1190476,0.0,76200.0
13512.0,0.4936353,0.0115453,0.1435021,0.0584624,0.9310243,0.0008881,0.8471492,0.0010109,0.0268904,0.0360553,0.0097048,0.9809947,0.067823,0.0549451,0.24,500001.0
708.0,0.4689266,0.0070621,0.1440678,0.125,0.8545198,0.0,0.6759582,0.0034843,0.0278746,0.0528053,0.0034843,1.0,0.330033,0.1136364,1.0,18400.0
1078.0,0.4888683,0.0621521,0.1131725,0.092559,0.9025974,0.0,0.7576602,0.0083565,0.0334262,0.0527704,0.0668524,0.9777159,0.23219,0.1477273,0.5714286,84300.0
2148.0,0.4944134,0.0055866,0.1908752,0.1381215,0.8812849,0.0,0.7154964,0.0012107,0.0217918,0.2088123,0.0048426,0.8946731,0.401341,0.1234568,0.3968254,33900.0
127.0,0.480315,0.0,0.2598425,0.1363636,0.8582677,0.0,0.7,0.02,0.02,0.1071429,0.0,1.0,0.4107143,0.2857143,0.75,15300.0
320.0,0.50625,0.0,0.053125,0.0253165,0.978125,0.0,0.890625,0.0,0.0,0.1898734,0.0,0.984375,0.6835443,0.25,0.0,69200.0
1871.0,0.4575094,0.0,0.2234099,0.1684729,0.8289685,0.0197755,0.6793893,0.0038168,0.0318066,0.0507246,0.0,0.9949109,0.2342995,0.0473684,1.0,35400.0
180650.0,0.4944035,0.0887241,0.0551896,0.0516664,0.8951896,0.0025242,0.7691042,0.0056652,0.0466666,0.0919894,0.0782207,0.9189942,0.2811121,0.1311737,0.4333561,58200.0
1071.0,0.4659197,0.0,0.2539683,0.1958042,0.7889823,0.0718954,0.6626794,0.0023923,0.0167464,0.108742,0.0,0.9976077,0.3987207,0.0465116,0.3333333,26900.0
228.0,0.4649123,0.0,0.1008772,0.0655738,0.8640351,0.0,0.7294118,0.0235294,0.0705882,0.0449438,0.0,1.0,0.3932584,0.0277778,0.0,36000.0
843.0,0.5088968,0.0083037,0.1008304,0.057971,0.9098458,0.0,0.7867133,0.013986,0.027972,0.0434783,0.0104895,0.993007,0.187291,0.1395349,0.0,47000.0
405.0,0.4469136,0.0,0.4197531,0.1785714,0.8271605,0.0,0.7010309,0.0,0.056701,0.2208835,0.0,1.0,0.060241,0.0666667,0.7142857,249300.0
1523.0,0.4694682,0.2284964,0.2252134,0.1794554,0.8529219,0.0413657,0.7240741,0.0037037,0.0148148,0.1247974,0.187037,0.8407407,0.2771475,0.2260274,0.5833333,16800.0
2449.0,0.4618212,0.0,0.2115149,0.1805766,0.8191098,0.0,0.6343693,0.0045704,0.0274223,0.11417,0.0,0.9954296,0.3846154,0.0427632,0.875,20600.0
191.0,0.5287958,0.0,0.1832461,0.1333333,0.9371728,0.0,0.8032787,0.0,0.0,0.2077922,0.0,1.0,0.2467532,0.4444444,1.0,37300.0
1538.0,0.4694408,0.0071521,0.1540962,0.1164216,0.8686606,0.0058518,0.7169179,0.0,0.038526,0.0940819,0.0050251,0.9865997,0.3125948,0.0833333,0.9,83600.0
2948.0,0.4786296,0.0040706,0.10346,0.0722186,0.890095,0.0,0.7511353,0.0009083,0.0399637,0.0316623,0.0072661,0.9972752,0.2735268,0.0632054,0.2222222,51000.0
852.0,0.4553991,0.0070423,0.1784038,0.1185345,0.943662,0.0,0.8424658,0.0,0.0068493,0.0363036,0.0034247,0.9828767,0.0231023,0.0666667,0.0,371200.0
272.0,0.4889706,0.2904412,0.1764706,0.1726619,0.9080882,0.0,0.7572816,0.0,0.0,0.1344538,0.2427184,1.0,0.2605042,0.0434783,0.3333333,14999.0
987.0,0.4721378,0.0,0.2877406,0.184261,0.8176292,0.0597771,0.7038961,0.0,0.0155844,0.044665,0.0,0.9922078,0.1960298,0.1097561,0.0,34300.0
92.0,0.4456522,0.0,0.2608696,0.1176471,0.8913043,0.0,0.7804878,0.0,0.0243902,0.0681818,0.0,1.0,0.1590909,0.0,0.0,14999.0
10903.0,0.5094928,0.0017426,0.0598918,0.0484293,0.8679263,0.0299917,0.7431526,0.0067077,0.0416434,0.1888461,0.0008385,0.9575182,0.3523011,0.1198347,0.752381,41800.0
52315.0,0.485788,0.0309854,0.0701902,0.0588082,0.8662143,0.0275638,0.7624227,0.0028791,0.0462785,0.0894262,0.0265515,0.9867242,0.2522575,0.0696904,0.5163934,58700.0
1983.0,0.469995,0.0065557,0.1245587,0.1132255,0.8986384,0.0,0.7568988,0.0039422,0.0131406,0.067402,0.0078844,0.9973719,0.2683824,0.1004184,0.3,23500.0
5592.0,0.4676323,0.0089413,0.1550429,0.1165603,0.8837625,0.0200286,0.7717231,0.005891,0.0260187,0.0304617,0.0098184,0.9916544,0.2141837,0.061144,0.6153846,74000.0
415.0,0.5325301,0.0,0.139759,0.1185567,0.8963855,0.0,0.7467532,0.0,0.0194805,0.1299435,0.0,1.0,0.2768362,0.0555556,0.0,32400.0
1313.0,0.4821021,0.0,0.1439452,0.1176471,0.8910891,0.0,0.7214137,0.006237,0.012474,0.0321932,0.0,0.997921,0.1770624,0.1089109,0.0,32400.0
2073.0,0.4915581,0.0009648,0.1095031,0.073055,0.8813314,0.0,0.7490298,0.0142303,0.0439845,0.0808561,0.0,0.9857697,0.2437574,0.114094,0.3,23300.0
1112.0,0.4631295,0.9955036,0.1214029,0.1239531,0.9307554,0.0,0.8029851,0.0,0.0268657,0.0428571,0.9940299,1.0,0.22,0.1384615,1.0,31700.0
602.0,0.4833887,0.0,0.2425249,0.1639871,0.8289037,0.0,0.64,0.004,0.024,0.0671642,0.0,1.0,0.2649254,0.0724638,0.6666667,20400.0
119.0,0.4789916,0.0,0.1008403,0.0645161,0.9243697,0.0,0.7692308,0.0,0.0,0.0714286,0.0,1.0,0.0952381,0.5,0.0,14999.0
2536.0,0.4479495,0.5540221,0.1664038,0.175,0.8473975,0.0043375,0.6458112,0.0053022,0.0307529,0.0745829,0.5037116,0.9925769,0.3562316,0.1893204,0.7777778,26800.0
3164.0,0.4440582,0.1140961,0.2250316,0.1853326,0.8207965,0.0120101,0.6365672,0.0014925,0.0253731,0.1304348,0.1067164,0.9970149,0.3698897,0.0815308,0.5263158,16100.0
766.0,0.4699739,0.1932115,0.2911227,0.2389163,0.8289817,0.0,0.628655,0.0,0.0116959,0.1617647,0.1988304,0.9853801,0.3970588,0.1075269,0.7142857,17800.0
771.0,0.5045396,0.0,0.1374838,0.0968586,0.8988327,0.0,0.7429577,0.0,0.0176056,0.024055,0.0,0.9894366,0.2268041,0.16,0.5,41700.0
146.0,0.4794521,0.0068493,0.1712329,0.0921053,0.9315068,0.0,0.8275862,0.0,0.0,0.0491803,0.0172414,1.0,0.3770492,0.0,1.0,19300.0
2504.0,0.5127796,0.0051917,0.0615016,0.0401639,0.9189297,0.0,0.8099878,0.0085262,0.0389769,0.1237994,0.0036541,0.2679659,0.4183565,0.1428571,0.2857143,54300.0
1369.0,0.5091308,0.0058437,0.1351351,0.0967262,0.8875091,0.027027,0.7892562,0.0020661,0.0227273,0.0261569,0.0020661,0.9979339,0.1046278,0.0365854,0.0,71300.0
2133.0,0.496015,0.0098453,0.0562588,0.0576744,0.9404594,0.0,0.8338323,0.002994,0.0209581,0.0538244,0.005988,0.8562874,0.1784703,0.2941176,0.5714286,37300.0
131.0,0.4503817,0.5725191,0.1679389,0.1944444,0.8854962,0.0,0.7234043,0.0,0.0425532,0.0961538,0.4468085,1.0,0.2692308,0.0833333,1.0,33100.0
178.0,0.5393258,0.0,0.0842697,0.0243902,0.9494382,0.0,0.826087,0.0,0.0217391,0.2068966,0.0,1.0,0.5,0.1,0.0,14999.0
280015.0,0.4799029,0.2504544,0.146185,0.1182957,0.7617342,0.036423,0.6006359,0.0046777,0.0767073,0.1147508,0.2080401,0.8574477,0.4614323,0.081301,0.4662215,43000.0
22686.0,0.5032619,0.142643,0.0349996,0.0361168,0.9282818,0.0012342,0.8357986,0.0082175,0.048857,0.047802,0.148364,0.8765875,0.2482572,0.2217882,0.1904762,126600.0
560.0,0.5035714,0.0160714,0.1607143,0.1151079,0.9125,0.0,0.7932692,0.0048077,0.0192308,0.0588235,0.0096154,0.9807692,0.2217195,0.140625,0.3333333,51300.0
1698.0,0.4923439,0.0041225,0.0547703,0.0452436,0.9469965,0.0,0.8576512,0.0017794,0.0142349,0.0360206,0.0035587,0.9982206,0.1149228,0.0638298,0.125,43800.0
1298.0,0.4876733,0.0007704,0.1910632,0.1428571,0.8528505,0.0354391,0.708061,0.0,0.0239651,0.0417537,0.0,1.0,0.2484342,0.0416667,0.3333333,39600.0
3519.0,0.513214,0.0051151,0.057971,0.0297723,0.9207161,0.0,0.8329638,0.0029564,0.0339985,0.0471831,0.0044346,0.9482631,0.0873239,0.0328947,0.2258065,152500.0
2601.0,0.4609765,0.0007689,0.2529796,0.1847361,0.8204537,0.0422914,0.6835206,0.002809,0.0131086,0.0769231,0.0,0.9990637,0.2722558,0.0581818,0.6,23100.0
335.0,0.4537313,0.0149254,0.2328358,0.1693989,0.8328358,0.0,0.6275862,0.0,0.0137931,0.09375,0.0068966,1.0,0.3375,0.1333333,1.0,14999.0
526.0,0.5,0.0,0.1444867,0.0722433,0.9201521,0.0,0.805,0.0,0.005,0.009901,0.0,1.0,0.2128713,0.0645161,0.0,36200.0
95.0,0.4526316,0.2,0.2736842,0.2115385,0.6421053,0.1157895,0.5319149,0.0212766,0.0212766,0.7661692,0.1702128,0.9787234,0.7761194,0.0,1.0,17100.0
4818.0,0.4863014,0.0367372,0.1085513,0.0690909,0.8675799,0.0,0.7205313,0.002767,0.0531267,0.0248246,0.0304372,0.9734366,0.1748516,0.1459227,0.1,78200.0
1693.0,0.490254,0.0011813,0.1417602,0.1100811,0.8848198,0.0,0.7488,0.0032,0.0352,0.0384615,0.0,1.0,0.28,0.0878378,0.6,31300.0
1298.0,0.4476117,0.0,0.1872111,0.1743375,0.8035439,0.0624037,0.684,0.002,0.02,0.0808824,0.0,1.0,0.4944853,0.077821,0.7142857,37000.0
1606.0,0.4613948,0.005604,0.2515567,0.1549133,0.8480697,0.0,0.6883853,0.0056657,0.0269122,0.0315501,0.0028329,0.9985836,0.1906722,0.0275862,0.4285714,60700.0
2531.0,0.4575267,0.0003951,0.2007112,0.1551347,0.8186488,0.0406954,0.6733668,0.0020101,0.0231156,0.0778499,0.0,0.9929648,0.2882298,0.1243094,0.8,32800.0
450.0,0.4911111,0.0,0.1822222,0.139738,0.8555556,0.0,0.6737968,0.0053476,0.0160428,0.1137441,0.0,1.0,0.3696682,0.0517241,1.0,15200.0
298.0,0.4597315,0.0067114,0.1510067,0.1180124,0.8758389,0.0,0.7033898,0.0,0.0169492,0.1323529,0.0084746,1.0,0.3602941,0.0645161,1.0,17700.0
1504.0,0.4621011,0.3238032,0.1329787,0.1273177,0.875,0.0,0.7068063,0.0017452,0.026178,0.0802568,0.3089005,0.9947644,0.3916533,0.1144068,0.625,19600.0
605.0,0.4710744,0.0,0.1768595,0.13125,0.8479339,0.0,0.6693548,0.0040323,0.0362903,0.1564626,0.0,0.9959677,0.3911565,0.0652174,1.0,14999.0
289.0,0.4532872,0.0519031,0.1868512,0.1518987,0.8858131,0.0,0.7117117,0.0,0.009009,0.112,0.045045,1.0,0.232,0.2666667,0.75,14999.0
197.0,0.5279188,0.177665,0.1522843,0.1397849,0.8883249,0.0,0.7432432,0.0,0.0405405,0.1084337,0.1891892,1.0,0.1927711,0.25,1.0,27000.0
818.0,0.4523227,0.2066015,0.1479218,0.1272321,0.806846,0.0745721,0.6910299,0.0,0.0099668,0.1300578,0.1262458,1.0,0.3381503,0.09,0.6666667,23000.0
7990.0,0.4470588,0.0371715,0.2221527,0.1840199,0.8281602,0.0122653,0.6501168,0.0008762,0.0198598,0.0900877,0.0315421,0.9962033,0.3409514,0.0674847,0.6603774,26800.0
5807.0,0.4480799,0.0170484,0.2738075,0.1572543,0.8307215,0.0623386,0.7480916,0.000449,0.0215537,0.0270861,0.0085317,0.9955097,0.1572739,0.0859729,0.2727273,150300.0
1424.0,0.4845506,0.0,0.1235955,0.0912807,0.8988764,0.0,0.7504456,0.0,0.0071301,0.0523649,0.0,1.0,0.3834459,0.0440252,0.8571429,25800.0
1136.0,0.4542254,0.0,0.2297535,0.1870968,0.8353873,0.0,0.6385069,0.0,0.0058939,0.1163194,0.0,1.0,0.3003472,0.0559441,0.7777778,19500.0
7899.0,0.4903152,0.0097481,0.1005191,0.0827124,0.9501203,0.0,0.875717,0.0003824,0.0237094,0.0286033,0.0068834,0.9759082,0.0690936,0.1089109,0.2083333,180200.0
1253.0,0.4724661,0.0031923,0.0925778,0.086233,0.9305666,0.0,0.8248337,0.0066519,0.0088692,0.1225681,0.0022173,0.9955654,0.233463,0.140625,0.4090909,35200.0
596.0,0.4781879,0.5302013,0.1157718,0.1318328,0.9010067,0.0,0.7378641,0.0048544,0.0242718,0.0720721,0.4368932,1.0,0.4594595,0.1782178,0.3333333,23800.0
1481.0,0.464551,0.0168805,0.1863606,0.1727617,0.8129642,0.0,0.6079365,0.0047619,0.0380952,0.0410959,0.0111111,0.9825397,0.499239,0.0780781,1.0,97500.0
11636.0,0.4841011,0.1540048,0.0915263,0.0696319,0.8371433,0.0,0.6912574,0.0052852,0.0832416,0.0822555,0.1178155,0.9753358,0.2934519,0.1150029,0.2653061,61600.0
