climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
-292,36,-0.12,0.04,0.5,-7,-19,-0.003,1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
76,-33,-0.36,-0.03,0.4,-11,11,-0.006,-1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.027
224,-17,-0.1,-0.06,-0.4,-6,8,0.006,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
-181,10,0.28,0.17,0.1,-11,-11,0.001,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
363,25,0.33,0.3,0.5,-17,-10,-0.003,-0.2,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.049
261,22,0.52,0.1,-0.3,-16,9,0.014,-0.3,-0.0013,-0.0012,-0.0012,-0.0012,-0.0003,0.0,0.0,0.0,-0.0012,0.04
-89,-16,0.43,-0.35,2.1,-7,3,-0.004,4.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.035
-632,29,-0.3,0.16,0.6,-5,-18,-0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
740,-12,-0.16,-0.1,-1.9,-8,12,0.01,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-197,23,-0.16,0.1,-0.2,-7,-10,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-270,-11,-0.76,0.11,-0.3,-13,-5,-0.03,0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.018
-56,5,-0.32,0.13,-1.7,-9,-12,0.007,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
41,1,-0.27,0.05,0.4,-7,-5,-0.008,0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.017
344,18,0.22,0.13,-0.4,-12,-7,0.008,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.024
62,-30,0.47,0.05,-1.4,-15,5,0.019,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.022
-24,-7,0.12,-0.13,1.3,-8,16,0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
19,7,-0.32,0.05,0.8,-6,-5,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
-181,-13,0.12,0.03,1.3,-12,-2,-0.009,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
204,2,0.64,0.13,-0.2,-12,-9,-0.002,0.4,-0.0011,-0.0008,-0.0008,-0.0008,-0.0003,0.0,-0.0002,0.0,-0.0008,0.026
230,-2,0.36,0.07,0.7,-9,-7,0.009,1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022
-50,0,0.11,0.03,1.6,-4,-6,0.001,0.9,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.019
-103,20,-0.12,0.09,2.1,-9,-8,-0.035,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.016
370,-30,-0.14,-0.15,-0.5,-13,23,0.019,-0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.016
943,-13,-0.18,0.24,0.8,-9,-6,-0.01,-2.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.025
36,-12,-0.4,0.05,0.2,-7,-4,-0.016,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.019
251,28,0.13,0.08,-1.1,-10,-7,0.008,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
48,-6,0.42,0.13,-1.4,-17,3,0.01,-0.3,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,0.034
-25,-15,0.03,0.07,0.6,-12,-2,0.0,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.025
-66,-62,-0.06,-0.13,-0.7,-9,16,0.013,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-500,-27,0.04,0.07,-0.4,-13,2,0.015,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.034
-91,-23,-0.18,0.23,1.9,-14,-16,-0.046,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.02
295,-41,0.18,0.05,0.6,-10,0,-0.001,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.032
197,-32,-0.61,0.0,-0.2,-14,9,-0.017,0.0,-0.001,-0.001,-0.001,-0.0012,0.0001,0.0,0.0002,0.0,-0.0012,0.019
-288,6,0.21,0.16,-0.9,-13,-18,0.001,0.5,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.022
819,-22,-0.14,0.01,-1.8,-14,9,0.019,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-618,37,-0.05,0.05,1.5,-5,-6,-0.013,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-137,3,0.3,0.1,-0.7,-13,-6,0.018,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
81,-11,-0.15,0.03,-0.7,-10,0,0.003,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
168,-5,0.32,0.27,-0.4,-19,-7,0.001,0.4,-0.0022,-0.002,-0.002,-0.002,-0.0003,0.0,0.0,0.0,-0.002,0.046
18,16,0.06,0.04,0.9,-5,-4,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
402,-21,0.04,0.02,1.1,-13,5,-0.03,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.024
225,-5,0.4,0.02,0.9,-11,3,0.005,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0003,0.0,0.0,0.0,-0.0007,0.028
-25,-20,-0.14,0.07,0.8,-6,1,-0.007,-0.4,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
277,-43,-0.17,-0.03,-0.8,-9,6,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
164,-58,-0.3,-0.13,-0.8,-14,23,0.021,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
384,0,0.19,-0.05,0.6,-7,7,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-161,-38,-0.06,0.03,0.8,-6,-3,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
20,-13,0.21,0.28,-1.3,-20,-8,0.01,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.031
239,-22,0.14,0.1,-0.6,-13,-2,0.009,-0.5,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.022
-383,13,-0.12,0.12,-0.3,-12,-7,-0.004,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
299,3,0.26,0.05,-0.2,-6,-5,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.02
24,-45,0.14,0.01,0.1,-19,16,0.02,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
556,21,0.3,0.11,-0.5,-15,8,0.013,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
535,17,-0.54,0.2,-0.7,-21,2,0.016,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.028
-450,-26,-0.49,0.03,1.0,-10,-3,-0.013,0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.03
68,-42,-0.15,0.0,-1.7,-15,10,0.01,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
54,-11,0.36,0.06,-0.9,-14,2,0.019,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
156,-16,0.18,-0.03,-1.2,-8,5,0.012,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.021
-350,23,-0.19,0.02,-1.8,-12,9,0.015,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-139,-54,-0.07,0.21,-1.7,-21,1,0.023,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.026
-77,-40,0.26,0.17,-1.1,-17,-6,0.022,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-171,66,0.37,0.14,-0.5,-11,-12,0.018,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022
-5,22,-0.03,-0.04,1.2,-5,5,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-149,2,0.01,0.03,-0.3,-6,-2,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-363,-6,0.29,0.38,-0.7,-7,-41,0.008,0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.014
97,-56,0.17,-0.07,0.7,-9,13,-0.005,-0.7,-0.0008,-0.0008,-0.0008,-0.0006,0.0,0.0,-0.0003,0.0,-0.0006,0.015
-215,-17,-0.17,0.13,0.9,-5,-13,-0.009,-0.6,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0001,0.0,-0.0005,0.019
-387,3,0.21,-0.3,1.9,-12,5,0.001,8.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
-262,-68,0.09,-0.02,-1.8,-13,1,0.011,1.0,-0.0008,-0.0008,-0.0008,-0.0009,0.0001,0.0,0.0001,0.0,-0.0009,0.032
35,-5,0.33,0.14,-0.3,-10,-11,0.007,-0.2,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005,0.02
169,3,0.01,-0.07,-0.8,-7,8,0.01,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
129,-31,0.27,0.04,-1.4,-16,8,0.026,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
211,-5,0.01,-0.09,-0.4,-6,10,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
32,2,0.35,0.05,0.4,-14,4,-0.012,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.017
-137,-12,0.36,-0.09,0.7,-6,-1,-0.002,2.0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,0.019
486,-1,0.29,-0.01,-0.5,-9,10,0.012,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.027
-443,-29,-0.23,0.12,1.4,-7,-12,-0.021,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
-30,1,0.01,-0.08,0.1,-9,15,0.001,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
203,-9,0.27,0.28,1.0,-18,-6,-0.013,-2.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.029
-108,-20,0.31,0.14,1.4,-7,-16,-0.009,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-189,-12,0.3,0.06,-1.3,-10,1,-0.005,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.022
285,-39,-0.22,0.22,-1.8,-16,-8,0.016,0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.046
-434,-45,-0.34,0.06,1.8,-18,11,0.009,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.022
-73,-40,-0.92,-0.2,-0.6,-18,4,0.011,7.4,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.016
-20,10,0.42,0.18,0.7,-13,-12,-0.003,-0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.021
478,-23,0.14,0.02,0.6,-12,4,0.008,-0.5,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.019
40,14,0.23,0.18,-1.6,-11,-13,0.019,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.034
151,-21,-0.14,0.08,-1.8,-9,-10,0.015,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-583,-50,0.04,0.21,1.1,-17,-17,-0.026,1.8,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.018
-184,-8,-0.55,0.25,2.4,-14,-17,-0.061,-0.8,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.016
45,-22,-0.24,0.08,0.2,-8,1,0.001,-1.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,0.025
-34,13,0.22,-0.07,-0.5,-6,8,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.017
-209,-18,0.25,0.08,-0.3,-10,-6,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
-52,-2,0.01,0.21,-0.3,-19,-5,0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.022
149,-17,-0.11,0.1,0.5,-7,-9,-0.019,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
522,1,0.17,0.02,0.7,-12,1,-0.003,0.2,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.02
72,-2,-0.02,-0.05,-0.5,-6,6,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
94,-7,-0.21,0.07,-0.3,-13,0,-0.003,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.028
50,-13,0.35,-0.05,-0.4,-7,7,0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-119,-29,0.23,-0.29,0.5,-5,14,0.004,5.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-798,-23,-0.32,-0.25,-1.1,-14,15,0.01,3.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
235,-4,0.02,0.16,1.0,-7,-5,-0.018,0.0,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,0.0001,0.0,-0.001,0.033
-37,-1,0.04,0.17,-1.5,-16,-7,0.01,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
-431,-69,-0.19,0.01,-0.5,-13,5,0.005,0.1,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,0.0001,0.0,-0.001,0.027
360,18,-0.02,0.04,-0.5,-10,1,0.003,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
-143,-31,0.07,0.2,1.0,-9,-23,-0.019,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018
-211,13,0.5,0.21,0.5,-6,-14,-0.004,-2.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-205,17,0.17,0.13,1.2,-12,-7,-0.012,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.024
64,3,0.38,0.12,-0.3,-10,-13,0.001,0.3,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.02
115,-20,-0.18,0.01,-0.1,-6,1,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023
71,-24,-0.38,-0.04,0.3,-6,5,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-172,-17,-0.33,-0.09,0.2,-6,11,-0.004,-0.2,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
201,-35,-0.43,0.04,0.8,-14,12,0.011,-1.1,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.028
-48,-3,0.11,0.13,-0.2,-6,-13,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-316,6,-0.23,0.07,0.1,-6,-8,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
30,-27,0.36,0.03,-0.4,-13,5,0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
-260,-17,0.31,0.3,-0.7,-20,-10,0.01,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.032
541,-7,-0.4,-0.01,0.1,-16,12,-0.004,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.021
-203,2,0.14,0.09,-0.8,-12,-4,0.01,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
87,-39,0.44,0.06,-0.3,-13,2,-0.007,-0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
-54,-36,0.7,0.15,0.2,-18,3,0.027,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.035
-361,-25,-0.14,0.02,-1.9,-15,13,0.014,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
259,34,-0.38,0.11,-0.4,-13,-5,-0.002,0.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.02
334,-18,0.56,0.05,-0.4,-10,1,0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-269,-18,-0.71,-0.03,-0.9,-15,5,-0.01,1.7,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011,0.017
597,-14,-0.05,-0.01,-1.2,-13,8,0.011,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-39,18,-0.32,0.07,0.4,-8,-6,-0.005,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
-414,41,-0.07,0.05,1.4,-5,-6,-0.008,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-100,-6,0.36,0.13,0.9,-13,-6,-0.015,-0.4,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.018
-120,94,-0.36,0.12,0.4,-11,-9,-0.008,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
-181,-13,-0.16,0.08,0.2,-11,-1,-0.002,-0.6,-0.0008,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.031
469,5,-0.23,0.08,-0.8,-8,-11,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-174,-10,-0.16,0.09,-0.4,-6,-9,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-187,-9,0.22,0.22,0.0,-20,2,0.021,-0.3,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.052
205,-17,0.45,-0.07,-0.7,-14,15,0.023,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-476,-71,0.32,-0.07,-1.4,-9,5,0.015,1.8,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
-91,-52,0.52,0.07,-0.4,-11,-3,0.018,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
-327,-37,-0.33,-0.04,0.6,-15,7,0.001,1.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.021
-347,-25,0.12,0.16,1.6,-10,-9,-0.026,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027
-209,-12,-0.34,-0.17,1.2,-6,-5,-0.007,4.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
280,1,0.33,0.2,-0.2,-10,-18,0.006,0.6,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,0.023
13,11,-0.43,0.29,-0.7,-19,-15,-0.016,0.1,-0.0013,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015,0.025
-233,21,0.0,0.26,-1.0,-17,-10,-0.021,-0.3,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.035
530,-32,0.55,0.16,0.6,-15,-7,-0.003,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.026
-102,57,-0.08,0.17,1.0,-10,-15,-0.015,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-22,-2,0.27,0.03,-1.9,-15,7,0.015,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.02
43,-22,0.22,0.05,0.6,-10,-1,-0.03,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.018
-18,2,0.3,0.11,0.8,-6,-12,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
322,-11,-0.15,-0.06,-1.0,-8,6,0.004,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.054
345,-37,-0.09,-0.12,-0.4,-10,16,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
396,-15,-0.53,-0.03,0.8,-11,6,-0.011,0.1,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.022
809,0,0.7,0.27,-1.3,-16,-15,0.023,-0.2,-0.0009,-0.0007,-0.0007,-0.0007,-0.0003,0.0,0.0,0.0,-0.0007,0.038
45,-2,-0.71,0.14,-0.6,-16,-2,-0.004,0.0,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.038
-200,-56,0.0,0.03,-0.4,-11,4,0.007,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.028
-116,-19,-0.41,0.01,-1.7,-13,5,0.022,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022
22,-16,-0.31,0.05,0.7,-12,-1,-0.013,0.1,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.02
13,7,-0.27,0.29,-1.6,-8,-18,-0.012,-3.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-171,-15,0.11,0.06,-0.1,-12,-2,0.0,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
-318,-11,-0.14,0.06,1.1,-5,-3,-0.009,-0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-121,-21,-0.58,0.13,0.6,-5,-15,-0.02,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018
300,-14,-0.23,0.13,-1.0,-17,0,0.01,-0.1,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,0.0001,0.0,-0.001,0.025
-25,9,-0.12,0.1,1.1,-7,-9,-0.01,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.025
-122,-7,-0.41,0.22,0.6,-18,-8,-0.003,-0.2,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,0.02
63,-13,0.19,0.02,-0.4,-7,-2,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0004,-0.0001,0.0,-0.0002,0.0,-0.0004,0.018
-224,9,0.04,0.07,-1.1,-11,-4,0.006,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
-155,4,0.35,0.04,0.4,-8,-3,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
152,-7,0.59,0.24,0.6,-18,-9,-0.017,0.6,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.035
